customer_id,acquisition_source,acquisition_date,company_size,industry,initial_subscription_tier,trial_to_paid_days,is_active
2710,Freshworks CRM,2024-10-24,Enterprise (1000+),Healthcare,Business,18.0,True
2711,Freshworks CRM,2024-09-11,Large (201-1000),Education,Enterprise,11.0,True
2712,Freshworks CRM,2024-10-06,Large (201-1000),Technology,Enterprise,27.0,True
2713,Freshworks CRM,2024-08-30,Medium (51-200),Healthcare,Business,25.0,True
2714,Freshworks CRM,2024-08-14,Enterprise (1000+),Technology,Business,,True
2715,Freshworks CRM,2024-07-30,Small (1-50),Retail,Starter,22.0,True
2716,Freshworks CRM,2024-07-30,Medium (51-200),Healthcare,Professional,19.0,True
2717,Freshworks CRM,2024-08-23,Small (1-50),Manufacturing,Starter,8.0,True
2718,Freshworks CRM,2024-07-10,Enterprise (1000+),Manufacturing,Enterprise,7.0,True
2719,Freshworks CRM,2024-08-11,Small (1-50),Retail,Professional,,True
2720,Freshworks CRM,2024-09-10,Medium (51-200),Finance,Professional,28.0,True
2721,Freshworks CRM,2024-07-26,Medium (51-200),Manufacturing,Business,13.0,False
2722,Freshworks CRM,2024-07-04,Small (1-50),Technology,Starter,7.0,True
2723,Freshworks CRM,2024-08-22,Small (1-50),Healthcare,Professional,30.0,True
2724,Freshworks CRM,2024-09-02,Medium (51-200),Manufacturing,Professional,23.0,True
2725,Freshworks CRM,2024-09-18,Medium (51-200),Retail,Professional,19.0,True
2726,Freshworks CRM,2024-09-11,Small (1-50),Manufacturing,Starter,10.0,True
2727,Freshworks CRM,2024-07-07,Large (201-1000),Healthcare,Business,16.0,True
2728,Freshworks CRM,2024-08-02,Enterprise (1000+),Technology,Enterprise,12.0,True
2729,Freshworks CRM,2024-07-10,Medium (51-200),Retail,Business,24.0,True
2730,Freshworks CRM,2024-07-15,Enterprise (1000+),Education,Enterprise,,True
2731,Freshworks CRM,2024-08-03,Medium (51-200),Technology,Business,,True
2732,Freshworks CRM,2024-10-02,Large (201-1000),Healthcare,Business,25.0,True
2733,Freshworks CRM,2024-09-28,Small (1-50),Technology,Professional,26.0,True
2734,Freshworks CRM,2024-10-27,Small (1-50),Healthcare,Professional,8.0,False
2735,Freshworks CRM,2024-09-02,Medium (51-200),Retail,Business,14.0,False
2736,Freshworks CRM,2024-07-08,Small (1-50),Manufacturing,Starter,19.0,True
2737,Freshworks CRM,2024-10-03,Small (1-50),Technology,Professional,19.0,True
2738,Freshworks CRM,2024-08-25,Enterprise (1000+),Technology,Business,26.0,True
2739,Freshworks CRM,2024-08-17,Large (201-1000),Finance,Business,8.0,True
2740,Freshworks CRM,2024-07-12,Small (1-50),Retail,Starter,24.0,True
2741,Freshworks CRM,2024-10-11,Small (1-50),Technology,Starter,,True
2742,Freshworks CRM,2024-07-24,Large (201-1000),Finance,Business,27.0,True
2743,Freshworks CRM,2024-08-07,Medium (51-200),Retail,Business,28.0,False
2744,Freshworks CRM,2024-08-02,Medium (51-200),Education,Business,18.0,True
2745,Freshworks CRM,2024-10-18,Medium (51-200),Education,Business,18.0,True
2746,Freshworks CRM,2024-08-07,Medium (51-200),Finance,Business,23.0,False
2747,Freshworks CRM,2024-08-14,Enterprise (1000+),Finance,Enterprise,,True
2748,Freshworks CRM,2024-10-16,Medium (51-200),Education,Business,10.0,True
2749,Freshworks CRM,2024-10-13,Medium (51-200),Healthcare,Professional,27.0,True
2750,Monday.com,2024-08-12,Enterprise (1000+),Finance,Business,19.0,True
2751,Monday.com,2024-08-20,Small (1-50),Manufacturing,Professional,7.0,True
2752,Monday.com,2024-09-28,Enterprise (1000+),Healthcare,Business,12.0,True
2753,Monday.com,2024-10-17,Small (1-50),Technology,Professional,18.0,True
2754,Monday.com,2024-12-04,Large (201-1000),Manufacturing,Enterprise,7.0,True
2755,Monday.com,2024-11-24,Enterprise (1000+),Education,Enterprise,8.0,True
2756,Monday.com,2024-10-19,Enterprise (1000+),Manufacturing,Enterprise,25.0,True
2757,Monday.com,2024-11-16,Large (201-1000),Retail,Business,14.0,True
2758,Monday.com,2024-08-11,Large (201-1000),Technology,Enterprise,24.0,True
2759,Monday.com,2024-10-22,Enterprise (1000+),Manufacturing,Business,15.0,True
2760,Monday.com,2024-11-18,Small (1-50),Finance,Starter,17.0,True
2761,Monday.com,2024-11-26,Medium (51-200),Retail,Business,,False
2762,Monday.com,2024-08-14,Large (201-1000),Education,Enterprise,13.0,True
2763,Monday.com,2024-10-23,Small (1-50),Manufacturing,Professional,9.0,True
2764,Monday.com,2024-09-12,Large (201-1000),Retail,Enterprise,,True
2765,Monday.com,2024-08-28,Small (1-50),Technology,Starter,12.0,True
2766,Monday.com,2024-11-28,Enterprise (1000+),Technology,Enterprise,14.0,False
2767,Monday.com,2024-11-09,Large (201-1000),Technology,Enterprise,18.0,True
2768,Monday.com,2024-08-15,Medium (51-200),Technology,Business,,True
2769,Monday.com,2024-10-14,Small (1-50),Healthcare,Starter,18.0,True
2770,Monday.com,2024-11-05,Enterprise (1000+),Education,Business,16.0,True
2771,Monday.com,2024-09-20,Large (201-1000),Retail,Enterprise,18.0,True
2772,Monday.com,2024-09-16,Small (1-50),Finance,Starter,,True
2773,Monday.com,2024-12-04,Small (1-50),Manufacturing,Starter,17.0,True
2774,Monday.com,2024-11-17,Large (201-1000),Retail,Business,8.0,True
2775,Monday.com,2024-08-29,Enterprise (1000+),Technology,Business,14.0,True
2776,Monday.com,2024-10-22,Enterprise (1000+),Manufacturing,Business,26.0,True
2777,Monday.com,2024-10-16,Enterprise (1000+),Finance,Enterprise,25.0,True
2778,Monday.com,2024-09-10,Large (201-1000),Finance,Business,17.0,True
2779,Monday.com,2024-08-24,Medium (51-200),Education,Business,20.0,True
2780,Monday.com,2024-09-24,Small (1-50),Education,Professional,14.0,True
2781,Monday.com,2024-10-02,Medium (51-200),Manufacturing,Professional,20.0,True
2782,Monday.com,2024-11-03,Medium (51-200),Finance,Business,10.0,False
2783,Monday.com,2024-10-02,Medium (51-200),Education,Business,13.0,True
2784,Monday.com,2024-11-30,Enterprise (1000+),Healthcare,Business,,True
2785,Monday.com,2024-10-19,Enterprise (1000+),Healthcare,Business,20.0,False
2786,Monday.com,2024-08-31,Small (1-50),Manufacturing,Starter,19.0,True
2787,Monday.com,2024-09-24,Medium (51-200),Education,Business,29.0,True
2788,Monday.com,2024-09-22,Large (201-1000),Education,Business,,True
2789,Monday.com,2024-09-24,Enterprise (1000+),Education,Enterprise,20.0,True
2790,Monday.com,2024-10-10,Medium (51-200),Education,Professional,23.0,False
2791,Monday.com,2024-12-02,Small (1-50),Education,Professional,19.0,True
2792,Monday.com,2024-09-01,Large (201-1000),Healthcare,Business,17.0,False
2793,Monday.com,2024-10-15,Enterprise (1000+),Finance,Enterprise,12.0,True
2794,Monday.com,2024-08-15,Medium (51-200),Manufacturing,Business,26.0,True
2795,Monday.com,2024-09-23,Large (201-1000),Technology,Business,22.0,True
2796,Monday.com,2024-12-01,Medium (51-200),Finance,Business,10.0,True
2797,Monday.com,2024-11-03,Large (201-1000),Technology,Business,23.0,True
2798,Monday.com,2024-08-13,Small (1-50),Technology,Starter,7.0,True
2799,Monday.com,2024-09-15,Enterprise (1000+),Manufacturing,Enterprise,,True
2800,Monday.com,2024-12-05,Small (1-50),Retail,Starter,22.0,True
2801,Monday.com,2024-11-28,Medium (51-200),Education,Business,18.0,True
2802,Monday.com,2024-11-13,Medium (51-200),Finance,Professional,17.0,True
2803,Monday.com,2024-10-29,Small (1-50),Technology,Professional,29.0,True
2804,Monday.com,2024-09-19,Medium (51-200),Education,Professional,14.0,True
2805,Monday.com,2024-09-27,Medium (51-200),Finance,Professional,22.0,True
2806,Monday.com,2024-11-11,Enterprise (1000+),Healthcare,Enterprise,9.0,True
2807,Monday.com,2024-11-27,Medium (51-200),Retail,Professional,,True
2808,Monday.com,2024-09-05,Medium (51-200),Retail,Professional,26.0,True
2809,Monday.com,2024-10-23,Medium (51-200),Retail,Business,12.0,True
2810,Monday.com,2024-11-25,Medium (51-200),Education,Business,27.0,True
2811,Monday.com,2024-09-24,Enterprise (1000+),Technology,Enterprise,16.0,True
2812,Monday.com,2024-10-06,Large (201-1000),Education,Business,12.0,True
2813,Monday.com,2024-09-19,Small (1-50),Education,Professional,11.0,True
2814,Monday.com,2024-10-10,Enterprise (1000+),Education,Enterprise,16.0,True
2815,Monday.com,2024-09-06,Enterprise (1000+),Manufacturing,Business,15.0,True
2816,Monday.com,2024-10-01,Enterprise (1000+),Retail,Enterprise,8.0,True
2817,Monday.com,2024-11-11,Medium (51-200),Education,Business,16.0,True
2818,Monday.com,2024-09-07,Medium (51-200),Education,Professional,,True
2819,Monday.com,2024-10-27,Large (201-1000),Manufacturing,Business,30.0,False
2820,Monday.com,2024-09-27,Small (1-50),Finance,Professional,24.0,False
2821,Monday.com,2024-08-16,Medium (51-200),Manufacturing,Business,12.0,True
2822,Monday.com,2024-09-29,Medium (51-200),Healthcare,Business,17.0,True
2823,Monday.com,2024-10-19,Medium (51-200),Technology,Professional,23.0,False
2824,Monday.com,2024-09-29,Enterprise (1000+),Healthcare,Business,7.0,True
2825,Monday.com,2024-11-16,Medium (51-200),Finance,Professional,19.0,True
2826,Monday.com,2024-08-26,Large (201-1000),Technology,Business,,True
2827,Monday.com,2024-11-15,Enterprise (1000+),Technology,Business,24.0,True
2828,Monday.com,2024-08-29,Small (1-50),Healthcare,Professional,16.0,True
2829,Monday.com,2024-10-03,Small (1-50),Finance,Professional,10.0,True
2830,Monday.com,2024-11-01,Enterprise (1000+),Finance,Enterprise,14.0,True
2831,Monday.com,2024-10-20,Large (201-1000),Finance,Enterprise,24.0,True
2832,Monday.com,2024-09-27,Small (1-50),Education,Professional,18.0,True
2833,Monday.com,2024-11-09,Small (1-50),Healthcare,Professional,7.0,True
2834,Monday.com,2024-09-08,Enterprise (1000+),Retail,Enterprise,27.0,True
2835,Monday.com,2024-08-28,Small (1-50),Manufacturing,Starter,22.0,True
2836,Monday.com,2024-08-20,Medium (51-200),Manufacturing,Business,23.0,True
2837,Monday.com,2024-10-21,Medium (51-200),Retail,Professional,16.0,True
2838,Monday.com,2024-11-24,Medium (51-200),Finance,Professional,26.0,True
2839,Monday.com,2024-08-10,Large (201-1000),Manufacturing,Business,24.0,True
2840,Monday.com,2024-11-01,Medium (51-200),Retail,Business,23.0,True
2841,Monday.com,2024-11-12,Small (1-50),Retail,Starter,19.0,True
2842,Monday.com,2024-08-11,Medium (51-200),Healthcare,Professional,10.0,False
2843,Monday.com,2024-10-03,Enterprise (1000+),Education,Business,22.0,True
